"","fold","cvsplit","dimred","learner_id","auc","cell_selection","Model_training_phase","learner"
"5819","fold4","CVsplit2","corrgpca","learner09",0.333333333333333,"cycling_fibroblasts","validation",NA
"5820","fold4","CVsplit2","corrgpca","learner10",0.333333333333333,"cycling_fibroblasts","validation",NA
"5821","fold4","CVsplit2","corrgpca","learner11",0.333333333333333,"cycling_fibroblasts","validation",NA
"5822","fold4","CVsplit2","corrgpca","learner12",0.333333333333333,"cycling_fibroblasts","validation",NA
"5823","fold4","CVsplit2","corrgpca","learner13",0.5,"cycling_fibroblasts","validation",NA
"5824","fold4","CVsplit2","corrgpca","learner14",0.333333333333333,"cycling_fibroblasts","validation",NA
"5825","fold4","CVsplit2","corrgpca","learner15",0.333333333333333,"cycling_fibroblasts","validation",NA
"5826","fold4","CVsplit2","corrgpca","learner16",0.666666666666667,"cycling_fibroblasts","validation",NA
"5827","fold4","CVsplit2","corrgpca","learner17",0.333333333333333,"cycling_fibroblasts","validation",NA
"5828","fold4","CVsplit2","corrgpca","learner18",0.333333333333333,"cycling_fibroblasts","validation",NA
"5829","fold4","CVsplit2","corrgpca","learner19",0.166666666666667,"cycling_fibroblasts","validation",NA
"5830","fold4","CVsplit2","corrgpca","learner20",0.333333333333333,"cycling_fibroblasts","validation",NA
"5831","fold4","CVsplit2","corrgpca","learner21",0.5,"cycling_fibroblasts","validation",NA
"5832","fold4","CVsplit2","corrgpca","learner22",0.5,"cycling_fibroblasts","validation",NA
"5833","fold4","CVsplit2","corrgpca","learner23",0.333333333333333,"cycling_fibroblasts","validation",NA
"5834","fold4","CVsplit2","corrgpca","learner24",0.333333333333333,"cycling_fibroblasts","validation",NA
"5835","fold4","CVsplit2","corrgpca","learner25",0.5,"cycling_fibroblasts","validation",NA
"5836","fold4","CVsplit2","corrgpca","learner26",0.333333333333333,"cycling_fibroblasts","validation",NA
"5837","fold4","CVsplit2","corrgpca","learner27",0.5,"cycling_fibroblasts","validation",NA
"5838","fold4","CVsplit2","corrgpca","learner28",0.5,"cycling_fibroblasts","validation",NA
"5839","fold4","CVsplit2","corrgpca","learner29",0.333333333333333,"cycling_fibroblasts","validation",NA
"5840","fold4","CVsplit2","corrgpca","learner30",0.333333333333333,"cycling_fibroblasts","validation",NA
"5841","fold4","CVsplit2","corrgpca","learner31",0.333333333333333,"cycling_fibroblasts","validation",NA
"5842","fold4","CVsplit2","corrgpca","learner32",0.5,"cycling_fibroblasts","validation",NA
"5843","fold4","CVsplit2","corrgpca","learner33",0.333333333333333,"cycling_fibroblasts","validation",NA
"5844","fold4","CVsplit2","corrgpca","learner34",0.5,"cycling_fibroblasts","validation",NA
"5845","fold4","CVsplit2","corrgpca","learner35",0.5,"cycling_fibroblasts","validation",NA
"5846","fold4","CVsplit2","corrgpca","learner36",0.166666666666667,"cycling_fibroblasts","validation",NA
"5847","fold4","CVsplit2","corrgpca","learner37",0.333333333333333,"cycling_fibroblasts","validation",NA
"5848","fold4","CVsplit2","corrgpca","learner38",0.5,"cycling_fibroblasts","validation",NA
"5849","fold4","CVsplit2","corrgpca","learner39",0.166666666666667,"cycling_fibroblasts","validation",NA
"5850","fold4","CVsplit2","corrgpca","learner40",0.5,"cycling_fibroblasts","validation",NA
"5851","fold4","CVsplit2","corrgpca","learner41",0.333333333333333,"cycling_fibroblasts","validation",NA
"5852","fold4","CVsplit2","corrgpca","learner42",0.333333333333333,"cycling_fibroblasts","validation",NA
"5853","fold4","CVsplit2","corrgpca","learner43",0.5,"cycling_fibroblasts","validation",NA
"5854","fold4","CVsplit2","corrgpca","learner44",0.666666666666667,"cycling_fibroblasts","validation",NA
"5855","fold4","CVsplit2","corrgpca","learner45",0.333333333333333,"cycling_fibroblasts","validation",NA
"5856","fold4","CVsplit2","corrgpca","learner46",0.5,"cycling_fibroblasts","validation",NA
"5857","fold4","CVsplit2","corrgpca","learner47",0.666666666666667,"cycling_fibroblasts","validation",NA
"5858","fold4","CVsplit2","corrgpca","learner48",0.333333333333333,"cycling_fibroblasts","validation",NA
"5859","fold4","CVsplit2","corrgpca","learner49",0.5,"cycling_fibroblasts","validation",NA
"5860","fold4","CVsplit2","corrgpca","learner50",0.333333333333333,"cycling_fibroblasts","validation",NA
"5861","fold4","CVsplit3","corrgpca","learner01",0.833333333333333,"cycling_fibroblasts","validation",NA
"5862","fold4","CVsplit3","corrgpca","learner02",0.833333333333333,"cycling_fibroblasts","validation",NA
"5863","fold4","CVsplit3","corrgpca","learner03",0.833333333333333,"cycling_fibroblasts","validation",NA
"5864","fold4","CVsplit3","corrgpca","learner04",0.833333333333333,"cycling_fibroblasts","validation",NA
"5865","fold4","CVsplit3","corrgpca","learner05",0.833333333333333,"cycling_fibroblasts","validation",NA
"5866","fold4","CVsplit3","corrgpca","learner06",0.833333333333333,"cycling_fibroblasts","validation",NA
"5867","fold4","CVsplit3","corrgpca","learner07",1,"cycling_fibroblasts","validation",NA
"5868","fold4","CVsplit3","corrgpca","learner08",0.833333333333333,"cycling_fibroblasts","validation",NA
"5869","fold4","CVsplit3","corrgpca","learner09",0.833333333333333,"cycling_fibroblasts","validation",NA
"5870","fold4","CVsplit3","corrgpca","learner10",0.833333333333333,"cycling_fibroblasts","validation",NA
"5871","fold4","CVsplit3","corrgpca","learner11",1,"cycling_fibroblasts","validation",NA
"5872","fold4","CVsplit3","corrgpca","learner12",0.833333333333333,"cycling_fibroblasts","validation",NA
"5873","fold4","CVsplit3","corrgpca","learner13",0.833333333333333,"cycling_fibroblasts","validation",NA
"5874","fold4","CVsplit3","corrgpca","learner14",0.833333333333333,"cycling_fibroblasts","validation",NA
"5875","fold4","CVsplit3","corrgpca","learner15",1,"cycling_fibroblasts","validation",NA
"5876","fold4","CVsplit3","corrgpca","learner16",1,"cycling_fibroblasts","validation",NA
"5877","fold4","CVsplit3","corrgpca","learner17",0.833333333333333,"cycling_fibroblasts","validation",NA
"5878","fold4","CVsplit3","corrgpca","learner18",0.833333333333333,"cycling_fibroblasts","validation",NA
"5879","fold4","CVsplit3","corrgpca","learner19",0.833333333333333,"cycling_fibroblasts","validation",NA
"5880","fold4","CVsplit3","corrgpca","learner20",0.833333333333333,"cycling_fibroblasts","validation",NA
"5881","fold4","CVsplit3","corrgpca","learner21",1,"cycling_fibroblasts","validation",NA
"5882","fold4","CVsplit3","corrgpca","learner22",0.833333333333333,"cycling_fibroblasts","validation",NA
"5883","fold4","CVsplit3","corrgpca","learner23",0.833333333333333,"cycling_fibroblasts","validation",NA
"5884","fold4","CVsplit3","corrgpca","learner24",1,"cycling_fibroblasts","validation",NA
"5885","fold4","CVsplit3","corrgpca","learner25",0.833333333333333,"cycling_fibroblasts","validation",NA
"5886","fold4","CVsplit3","corrgpca","learner26",0.833333333333333,"cycling_fibroblasts","validation",NA
"5887","fold4","CVsplit3","corrgpca","learner27",0.833333333333333,"cycling_fibroblasts","validation",NA
"5888","fold4","CVsplit3","corrgpca","learner28",0.833333333333333,"cycling_fibroblasts","validation",NA
"5889","fold4","CVsplit3","corrgpca","learner29",0.833333333333333,"cycling_fibroblasts","validation",NA
"5890","fold4","CVsplit3","corrgpca","learner30",0.833333333333333,"cycling_fibroblasts","validation",NA
"5891","fold4","CVsplit3","corrgpca","learner31",0.833333333333333,"cycling_fibroblasts","validation",NA
"5892","fold4","CVsplit3","corrgpca","learner32",0.833333333333333,"cycling_fibroblasts","validation",NA
"5893","fold4","CVsplit3","corrgpca","learner33",0.833333333333333,"cycling_fibroblasts","validation",NA
"5894","fold4","CVsplit3","corrgpca","learner34",0.833333333333333,"cycling_fibroblasts","validation",NA
"5895","fold4","CVsplit3","corrgpca","learner35",0.833333333333333,"cycling_fibroblasts","validation",NA
"5896","fold4","CVsplit3","corrgpca","learner36",0.833333333333333,"cycling_fibroblasts","validation",NA
"5897","fold4","CVsplit3","corrgpca","learner37",0.833333333333333,"cycling_fibroblasts","validation",NA
"5898","fold4","CVsplit3","corrgpca","learner38",0.833333333333333,"cycling_fibroblasts","validation",NA
"5899","fold4","CVsplit3","corrgpca","learner39",0.833333333333333,"cycling_fibroblasts","validation",NA
"5900","fold4","CVsplit3","corrgpca","learner40",1,"cycling_fibroblasts","validation",NA
"5901","fold4","CVsplit3","corrgpca","learner41",0.833333333333333,"cycling_fibroblasts","validation",NA
"5902","fold4","CVsplit3","corrgpca","learner42",0.833333333333333,"cycling_fibroblasts","validation",NA
"5903","fold4","CVsplit3","corrgpca","learner43",0.833333333333333,"cycling_fibroblasts","validation",NA
"5904","fold4","CVsplit3","corrgpca","learner44",0.833333333333333,"cycling_fibroblasts","validation",NA
"5905","fold4","CVsplit3","corrgpca","learner45",0.833333333333333,"cycling_fibroblasts","validation",NA
"5906","fold4","CVsplit3","corrgpca","learner46",1,"cycling_fibroblasts","validation",NA
"5907","fold4","CVsplit3","corrgpca","learner47",1,"cycling_fibroblasts","validation",NA
"5908","fold4","CVsplit3","corrgpca","learner48",0.833333333333333,"cycling_fibroblasts","validation",NA
"5909","fold4","CVsplit3","corrgpca","learner49",0.833333333333333,"cycling_fibroblasts","validation",NA
"5910","fold4","CVsplit3","corrgpca","learner50",0.833333333333333,"cycling_fibroblasts","validation",NA
"5911","fold4","CVsplit4","corrgpca","learner01",0.833333333333333,"cycling_fibroblasts","validation",NA
"5912","fold4","CVsplit4","corrgpca","learner02",0.833333333333333,"cycling_fibroblasts","validation",NA
"5913","fold4","CVsplit4","corrgpca","learner03",0.833333333333333,"cycling_fibroblasts","validation",NA
"5914","fold4","CVsplit4","corrgpca","learner04",0.833333333333333,"cycling_fibroblasts","validation",NA
"5915","fold4","CVsplit4","corrgpca","learner05",0.833333333333333,"cycling_fibroblasts","validation",NA
"5916","fold4","CVsplit4","corrgpca","learner06",0.833333333333333,"cycling_fibroblasts","validation",NA
"5917","fold4","CVsplit4","corrgpca","learner07",0.833333333333333,"cycling_fibroblasts","validation",NA
"5918","fold4","CVsplit4","corrgpca","learner08",0.833333333333333,"cycling_fibroblasts","validation",NA
"5919","fold4","CVsplit4","corrgpca","learner09",0.833333333333333,"cycling_fibroblasts","validation",NA
"5920","fold4","CVsplit4","corrgpca","learner10",0.833333333333333,"cycling_fibroblasts","validation",NA
"5921","fold4","CVsplit4","corrgpca","learner11",0.833333333333333,"cycling_fibroblasts","validation",NA
"5922","fold4","CVsplit4","corrgpca","learner12",0.833333333333333,"cycling_fibroblasts","validation",NA
"5923","fold4","CVsplit4","corrgpca","learner13",0.833333333333333,"cycling_fibroblasts","validation",NA
"5924","fold4","CVsplit4","corrgpca","learner14",0.833333333333333,"cycling_fibroblasts","validation",NA
"5925","fold4","CVsplit4","corrgpca","learner15",0.833333333333333,"cycling_fibroblasts","validation",NA
"5926","fold4","CVsplit4","corrgpca","learner16",0.833333333333333,"cycling_fibroblasts","validation",NA
"5927","fold4","CVsplit4","corrgpca","learner17",0.833333333333333,"cycling_fibroblasts","validation",NA
"5928","fold4","CVsplit4","corrgpca","learner18",0.833333333333333,"cycling_fibroblasts","validation",NA
"5929","fold4","CVsplit4","corrgpca","learner19",1,"cycling_fibroblasts","validation",NA
"5930","fold4","CVsplit4","corrgpca","learner20",0.833333333333333,"cycling_fibroblasts","validation",NA
"5931","fold4","CVsplit4","corrgpca","learner21",0.833333333333333,"cycling_fibroblasts","validation",NA
"5932","fold4","CVsplit4","corrgpca","learner22",0.833333333333333,"cycling_fibroblasts","validation",NA
"5933","fold4","CVsplit4","corrgpca","learner23",0.833333333333333,"cycling_fibroblasts","validation",NA
"5934","fold4","CVsplit4","corrgpca","learner24",0.833333333333333,"cycling_fibroblasts","validation",NA
"5935","fold4","CVsplit4","corrgpca","learner25",0.833333333333333,"cycling_fibroblasts","validation",NA
"5936","fold4","CVsplit4","corrgpca","learner26",0.833333333333333,"cycling_fibroblasts","validation",NA
"5937","fold4","CVsplit4","corrgpca","learner27",0.833333333333333,"cycling_fibroblasts","validation",NA
"5938","fold4","CVsplit4","corrgpca","learner28",0.833333333333333,"cycling_fibroblasts","validation",NA
"5939","fold4","CVsplit4","corrgpca","learner29",0.833333333333333,"cycling_fibroblasts","validation",NA
"5940","fold4","CVsplit4","corrgpca","learner30",0.833333333333333,"cycling_fibroblasts","validation",NA
"5941","fold4","CVsplit4","corrgpca","learner31",0.833333333333333,"cycling_fibroblasts","validation",NA
"5942","fold4","CVsplit4","corrgpca","learner32",0.833333333333333,"cycling_fibroblasts","validation",NA
"5943","fold4","CVsplit4","corrgpca","learner33",0.833333333333333,"cycling_fibroblasts","validation",NA
"5944","fold4","CVsplit4","corrgpca","learner34",0.833333333333333,"cycling_fibroblasts","validation",NA
"5945","fold4","CVsplit4","corrgpca","learner35",0.833333333333333,"cycling_fibroblasts","validation",NA
"5946","fold4","CVsplit4","corrgpca","learner36",0.833333333333333,"cycling_fibroblasts","validation",NA
"5947","fold4","CVsplit4","corrgpca","learner37",0.833333333333333,"cycling_fibroblasts","validation",NA
"5948","fold4","CVsplit4","corrgpca","learner38",0.666666666666667,"cycling_fibroblasts","validation",NA
"5949","fold4","CVsplit4","corrgpca","learner39",1,"cycling_fibroblasts","validation",NA
"5950","fold4","CVsplit4","corrgpca","learner40",0.833333333333333,"cycling_fibroblasts","validation",NA
"5951","fold4","CVsplit4","corrgpca","learner41",0.833333333333333,"cycling_fibroblasts","validation",NA
"5952","fold4","CVsplit4","corrgpca","learner42",0.833333333333333,"cycling_fibroblasts","validation",NA
"5953","fold4","CVsplit4","corrgpca","learner43",0.833333333333333,"cycling_fibroblasts","validation",NA
"5954","fold4","CVsplit4","corrgpca","learner44",0.833333333333333,"cycling_fibroblasts","validation",NA
"5955","fold4","CVsplit4","corrgpca","learner45",0.833333333333333,"cycling_fibroblasts","validation",NA
"5956","fold4","CVsplit4","corrgpca","learner46",0.833333333333333,"cycling_fibroblasts","validation",NA
"5957","fold4","CVsplit4","corrgpca","learner47",0.833333333333333,"cycling_fibroblasts","validation",NA
"5958","fold4","CVsplit4","corrgpca","learner48",0.833333333333333,"cycling_fibroblasts","validation",NA
"5959","fold4","CVsplit4","corrgpca","learner49",0.833333333333333,"cycling_fibroblasts","validation",NA
"5960","fold4","CVsplit4","corrgpca","learner50",0.833333333333333,"cycling_fibroblasts","validation",NA
"5961","fold4","CVsplit5","corrgpca","learner01",0.5,"cycling_fibroblasts","validation",NA
"5962","fold4","CVsplit5","corrgpca","learner02",0.666666666666667,"cycling_fibroblasts","validation",NA
"5963","fold4","CVsplit5","corrgpca","learner03",0.333333333333333,"cycling_fibroblasts","validation",NA
"5964","fold4","CVsplit5","corrgpca","learner04",0.666666666666667,"cycling_fibroblasts","validation",NA
"5965","fold4","CVsplit5","corrgpca","learner05",0.5,"cycling_fibroblasts","validation",NA
"5966","fold4","CVsplit5","corrgpca","learner06",0.5,"cycling_fibroblasts","validation",NA
"5967","fold4","CVsplit5","corrgpca","learner07",0.666666666666667,"cycling_fibroblasts","validation",NA
"5968","fold4","CVsplit5","corrgpca","learner08",0.333333333333333,"cycling_fibroblasts","validation",NA
"5969","fold4","CVsplit5","corrgpca","learner09",0.666666666666667,"cycling_fibroblasts","validation",NA
"5970","fold4","CVsplit5","corrgpca","learner10",0.666666666666667,"cycling_fibroblasts","validation",NA
"5971","fold4","CVsplit5","corrgpca","learner11",0.666666666666667,"cycling_fibroblasts","validation",NA
"5972","fold4","CVsplit5","corrgpca","learner12",0.666666666666667,"cycling_fibroblasts","validation",NA
"5973","fold4","CVsplit5","corrgpca","learner13",0.333333333333333,"cycling_fibroblasts","validation",NA
"5974","fold4","CVsplit5","corrgpca","learner14",0.5,"cycling_fibroblasts","validation",NA
"5975","fold4","CVsplit5","corrgpca","learner15",0.666666666666667,"cycling_fibroblasts","validation",NA
"5976","fold4","CVsplit5","corrgpca","learner16",0.666666666666667,"cycling_fibroblasts","validation",NA
"5977","fold4","CVsplit5","corrgpca","learner17",0.5,"cycling_fibroblasts","validation",NA
"5978","fold4","CVsplit5","corrgpca","learner18",0.5,"cycling_fibroblasts","validation",NA
"5979","fold4","CVsplit5","corrgpca","learner19",0.5,"cycling_fibroblasts","validation",NA
"5980","fold4","CVsplit5","corrgpca","learner20",0.666666666666667,"cycling_fibroblasts","validation",NA
"5981","fold4","CVsplit5","corrgpca","learner21",0.333333333333333,"cycling_fibroblasts","validation",NA
"5982","fold4","CVsplit5","corrgpca","learner22",0.666666666666667,"cycling_fibroblasts","validation",NA
"5983","fold4","CVsplit5","corrgpca","learner23",0.5,"cycling_fibroblasts","validation",NA
"5984","fold4","CVsplit5","corrgpca","learner24",0.666666666666667,"cycling_fibroblasts","validation",NA
"5985","fold4","CVsplit5","corrgpca","learner25",0.5,"cycling_fibroblasts","validation",NA
